ZINC000000001873	O=c1[nH]c2ccccc2n1C1CCN(CCOc2ccccc2)CC1
ZINC000013741739	CCCN(CCc1ccccc1)[C@@H]1CCc2ccc3[nH]ccc3c2C1
ZINC000013741740	CCCN(CCc1ccccc1)[C@H]1CCc2ccc3[nH]ccc3c2C1
ZINC000013741741	CCCN(CCc1cccs1)[C@@H]1CCc2ccc3[nH]ccc3c2C1
ZINC000013741742	CCCN(CCc1cccs1)[C@H]1CCc2ccc3[nH]ccc3c2C1
ZINC000013862856	COc1c(C(=O)NC2CCN(Cc3ccccc3)CC2)cc(Br)c2ccccc21
ZINC000022925219	CN1CCN([C@H]2Cn3cccc3Sc3ccc(F)cc32)CC1
ZINC000026849692	CCCN1CCc2cc(N)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3
ZINC000027992410	Nc1nc(-c2ccc(CCCCN3CCN(c4ccccc4)CC3)cc2)cs1
ZINC000028878511	COc1ccc2[nH]cc(CN3CCC(O)(c4ccc(SC)cc4)CC3)c2c1
ZINC000040836599	COc1ccccc1N1CCN(CCc2cc3[nH]cnc3c(Cl)c2)CC1
ZINC000064453432	CCN1CCC[C@H]1CNC(=O)c1c(Br)c(C)cc(O)c1OC
ZINC000064513562	O=C1NCc2ccc(OCCCN3CCN(c4cccc5cccc(F)c54)CC3)c(F)c21
ZINC000096272459	C#CC1=CC[C@H](N(CCC)CCCCNC(=O)c2cc3ccccn3n2)CC1
ZINC000013582476	N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5c(c4)OCCO5)CC3)c2c1
ZINC000022938048	Cc1ccc2c(c1)[C@H](N1CCNC(C)(C)C1)C[C@@H]2c1ccc(F)cc1
ZINC000022938051	Cc1ccc2c(c1)[C@H](N1CCNC(C)(C)C1)C[C@H]2c1ccc(F)cc1
ZINC000022938055	Cc1ccc2c(c1)[C@@H](N1CCNC(C)(C)C1)C[C@@H]2c1ccc(F)cc1
ZINC000022938058	Cc1ccc2c(c1)[C@@H](N1CCNC(C)(C)C1)C[C@H]2c1ccc(F)cc1
ZINC000029135576	COc1ccccc1N1CCN(CCCCNc2ccc3ccccc3n2)CC1
ZINC000036215309	COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccc2CCc2ccc(cc2)CC3)CC1
ZINC000064454446	CCN1CCC[C@H]1CNC(=O)c1c(Br)c(Cl)ccc1OC
ZINC000101185526	O[C@@]1(c2ccc(Cl)cc2)C[C@H]2CC[C@@H](C1)N2Cc1coc2c1ccc1ccccc21
ZINC000103268600	COc1ccccc1N1CCN(CCCCOc2ccc3c4c(c(=O)oc3c2)CCC4)CC1
ZINC000253654091	Cc1ccc(N2CCN(CC[C@@H]3CC[C@@H](NC(=O)C4CCCCC4)CC3)CC2)cc1C
ZINC000299830481	O=C(CCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1
ZINC000000006644	C=CCN1CCc2nc(N)sc2CC1
ZINC000000601169	CN(CCOc1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12)CCN1CCNC1=O
ZINC000001537576	O=C1c2ccccc2CCN1CCCCN1CCN(c2nsc3ccccc32)CC1
ZINC000003979507	CCCN(CCC)[C@H]1Cc2cc3nc(N)sc3cc2C1
ZINC000013452481	CS(=O)(=O)c1ccc2c(c1)c(C1CCN(CCN3CCNC3=O)CC1)cn2-c1ccc(F)cc1
ZINC000013582544	N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5[nH]ccc5c4)CC3)c2c1
ZINC000013586898	FC(F)(F)c1nc2c(ccc3c2O[C@@H](CNCc2ccccc2)CC3)[nH]1
ZINC000013586899	FC(F)(F)c1nc2c(ccc3c2O[C@H](CNCc2ccccc2)CC3)[nH]1
ZINC000013603953	Oc1ccc(C2=CCN(C[C@@H]3CCC=C(c4ccccc4)C3)CC2)cc1
ZINC000013726408	CCCCOC(=O)c1cc2c(ccc3c2O[C@@H](CN2CCC4(CC2)C(=O)NCN4c2ccccc2)CO3)[nH]1
ZINC000013726411	CCCCOC(=O)c1cc2c(ccc3c2O[C@H](CN2CCC4(CC2)C(=O)NCN4c2ccccc2)CO3)[nH]1
ZINC000013741734	CCCN(CC(C)C)[C@@H]1CCc2ccc3[nH]ccc3c2C1
ZINC000013741768	CCCN(CCCc1ccccc1)[C@@H]1CCc2ccc3[nH]cc(C=O)c3c2C1
ZINC000013747139	O=C(NCCCCN1CCN(c2nsc3ccccc32)CC1)c1ccccc1O
ZINC000013760428	Nc1c2ccccc2sc1C(=O)NCCCCN1CCN(c2nsc3ccccc32)CC1
ZINC000013813258	CCCN(CCC)[C@@H]1Cc2cc3nc(N)sc3cc2C1
ZINC000013862866	COc1c(C(=O)N[C@H]2CCN(C3C4CC5CC(C4)CC3C5)C2)cc(Br)c2ccccc21
ZINC000013862871	COc1c(C(=O)N[C@@H]2CCN(C3C4CC5CC(C4)CC3C5)C2)cc(Br)c2ccccc21
ZINC000022938044	CN1CCN([C@@H]2C[C@@H](c3ccc(F)cc3)c3ccc(C(F)(F)F)cc32)CC1(C)C
ZINC000025726114	CCCN1CCO[C@@H]2c3cc(O)ccc3OC[C@H]21
ZINC000026834937	O=C(OCc1ccccc1)c1cc2c(ccc3c2O[C@H](CN2CCC4(CC2)C(=O)NCN4c2ccccc2)CO3)[nH]1
ZINC000026834941	O=C(OCc1ccccc1)c1cc2c(ccc3c2O[C@@H](CN2CCC4(CC2)C(=O)NCN4c2ccccc2)CO3)[nH]1
ZINC000036238044	CN1CCN([C@@H]2C[C@H](c3ccc(F)cc3)c3ccc(C(F)(F)F)cc32)CC1(C)C
ZINC000043194098	O=C1NCc2cc(F)c(OCCCN3CCN(c4cccc5ccc(F)cc54)CC3)cc21
ZINC000045496341	FC(F)(F)c1cccc(N2CCN(CCc3cc4[nH]cnc4c(Br)c3)CC2)c1
ZINC000058627755	CN1CCN([C@H]2C[C@H](c3ccc(F)cc3)c3ccc(C(F)(F)F)cc32)CC1(C)C
ZINC000064548531	O=C1NCc2ccc(OCCCCN3CCN(c4cccc5ccc(F)cc54)CC3)c(F)c21
ZINC000071297031	O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4Cl)CC3)nc2N1
ZINC000095557184	O=C1NCCc2ccc(OCCCN3CCCN(c4cccc(Cl)c4Cl)CC3)cc21
ZINC000098083448	FC(F)(F)c1cccc(N2CCN(CCCc3ccc4[nH]c(=S)[nH]c4c3)CC2)c1
ZINC000253685525	CN1CCN([C@H]2C[C@@H](c3ccc(F)cc3)c3ccc(C(F)(F)F)cc32)CC1(C)C
ZINC000253713749	c1ccc(N2CCN(C[C@@H]3CC[C@@H](Nc4ncccn4)CC3)CC2)cc1
ZINC000013488012	Nc1ccccc1C(=O)CCCN1CC[C@@H]2[C@H](C1)c1cccc3c1N2CCCS3
ZINC000013611464	CN(C)C[C@H]1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2O1
ZINC000013741700	CCCc1c[nH]c2c1c1c(cc2F)CC[C@@H](N(CCC)CCC)C1
ZINC000013741701	CCCc1c[nH]c2c1c1c(cc2F)CC[C@H](N(CCC)CCC)C1
ZINC000013862863	COc1c(C(=O)N[C@H]2CCN(C3CCCCC3)C2)cc(Br)c2ccccc21
ZINC000027109770	Cc1c(C)c(=O)oc2cc(OCCCN3CCN(c4ccccc4)CC3)ccc12
ZINC000028521179	CN(C)C[C@H]1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2O1
ZINC000040380565	O=C(NCCCCN1CCN(c2ccccc2OCCF)CC1)c1ccc(-n2ccnc2)cc1
ZINC000052716760	FC(F)(F)c1cccc(N2CCN(CCOc3ccc4[nH]c(=S)[nH]c4c3)CC2)c1
ZINC000064540131	O=C1NCc2cc(Cl)c(OCCCCN3CCN(c4cccc5cccc(F)c54)CC3)cc21
ZINC000064540601	Cn1cnc(-c2ccc3c(c2)[C@H](N2CCN(C)CC2)Cc2ccccc2S3)n1
ZINC000064540604	Cn1cnc(-c2ccc3c(c2)[C@@H](N2CCN(C)CC2)Cc2ccccc2S3)n1
ZINC000095559340	CCCN(CCCCCCN(CCC)[C@H]1CCc2c(O)cccc2C1)[C@H]1CCc2c(O)cccc2C1
ZINC000103297686	COc1ccc2c(c1)[nH]cc2C(=O)NC/C=C/CN1CCN(c2ccccc2OCCF)CC1
ZINC000261122576	O=C(N[C@@H]1CC[C@@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)C(F)(F)F
ZINC000000021067	Fc1ccc(-c2cncc(CNC[C@H]3CCc4ccccc4O3)c2)cc1
ZINC000001481777	CC(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1
ZINC000001486281	CN1CCc2c3ccccc3[nH]c2Cc2ccccc2CC1
ZINC000012356098	Fc1ccc2[nH]c3c(c2c1)CN(CCCc1ccncc1)CC3
ZINC000012356234	COc1ccccc1N1CCN(CCCc2ccc3nc(O)sc3c2)CC1
ZINC000013487996	Nc1ccccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCS3
ZINC000013493218	CCCN(CCc1cccs1)[C@H]1CCc2c(O)c(O)ccc2C1
ZINC000013582513	COc1cc(C#N)ccc1N1CCN(CCCCc2c[nH]c3ccc(C#N)cc23)CC1
ZINC000013744971	c1cn(-c2ccccc2)cc1CN1CC=C(c2ccccc2)CC1
ZINC000013760427	Nc1cscc1C(=O)NCCCCN1CCN(c2nsc3ccccc32)CC1
ZINC000022925233	OCCN1CCN([C@@H]2Cn3cccc3Sc3ccc(Cl)cc32)CC1
ZINC000022925238	OCCN1CCN([C@H]2Cn3cccc3Sc3ccc(Cl)cc32)CC1
ZINC000026285244	O[C@@H]1CCC[C@H]2c3ccc[n+](CCc4ccccc4)c3CC[C@H]12
ZINC000026285255	O[C@@H]1CCC[C@@H]2c3ccc[n+](CCc4ccccc4)c3CC[C@H]12
ZINC000026291907	Oc1cccc2c1CC[C@@H]1[C@H]2CCCN1CCc1ccccc1
ZINC000026291912	Oc1cccc2c1CC[C@@H]1[C@@H]2CCCN1CCc1ccccc1
ZINC000026470065	N#Cc1cccc(-c2cccc(CN3CCN(c4cccc5[nH]c(=O)oc54)CC3)c2)c1
ZINC000028014407	CCCN1C[C@H](CC#N)C[C@@H]2c3cc(O)c(O)cc3CC[C@H]21
ZINC000029038627	O=C(N[C@@H]1CCc2ccc(CCN3CCN(c4nsc5ccccc54)CC3)cc21)c1ccc(F)cc1
ZINC000029038630	O=C(N[C@H]1CCc2ccc(CCN3CCN(c4nsc5ccccc54)CC3)cc21)c1ccc(F)cc1
ZINC000029038634	O=C(N[C@@H]1CCc2ccc(CCN3CCN(c4nsc5ccccc54)CC3)cc21)c1cccnc1
ZINC000029038636	O=C(N[C@H]1CCc2ccc(CCN3CCN(c4nsc5ccccc54)CC3)cc21)c1cccnc1
ZINC000034213049	Oc1cccc2c1CC[C@H]1[C@H]2CCCN1CCc1ccccc1
ZINC000034213050	Oc1cccc2c1CC[C@H]1[C@@H]2CCCN1CCc1ccccc1
ZINC000058507810	O[C@@H]1CCC[C@@H]2c3ccc[n+](CCc4ccccc4)c3CC[C@@H]12
ZINC000071318368	O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c(F)cccc54)CC3)nc2N1
ZINC000114599467	O=S(=O)(NCCCN1CCN(c2nsc3ccccc32)CC1)c1ccc2cc(Cl)ccc2c1
ZINC000169366445	O[C@@H]1CCC[C@H]2c3ccc[n+](CCc4ccccc4)c3CC[C@@H]12
ZINC000261084228	FC(F)(F)c1cccc(N2CCN(CC[C@@H]3CC[C@@H](Nc4ncccn4)CC3)CC2)c1
ZINC000261126347	COc1ccc(N2CCN(CC[C@@H]3CC[C@@H](Nc4ncccn4)CC3)CC2)cc1
ZINC000000021390	Cc1nn(C2CCN(Cc3ccccc3)CC2)cc1-c1ccccc1
ZINC000013582453	N#Cc1ccccc1N1CCN(CCCCc2c[nH]c3ccc(C(N)=O)cc23)CC1
ZINC000013608777	O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(F)cc1
ZINC000022938093	CN1CCN([C@@H]2C[C@@H](c3ccsc3)c3ccc(Cl)cc32)CC1(C)C
ZINC000028136784	CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCC[C@@H](O)CC3)CC1
ZINC000028866103	COc1ccccc1N1CCN(CCCCN2C(=O)c3ccccc3S2(=O)=O)CC1
ZINC000034801000	CN1CCN([C@@H]2C[C@H](c3ccsc3)c3ccc(Cl)cc32)CC1(C)C
ZINC000059940975	CN1CCN([C@H]2C[C@H](c3ccsc3)c3ccc(Cl)cc32)CC1(C)C
ZINC000064549123	CN1CCN([C@@H]2Cc3ccccc3Sc3ccc(CNC(=O)C(C)(C)C)cc32)CC1
ZINC000064549124	CN1CCN([C@H]2Cc3ccccc3Sc3ccc(CNC(=O)C(C)(C)C)cc32)CC1
ZINC000066074306	CCN1CCc2cc(OCCCF)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3
ZINC000148674071	O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4ccn5Cc4cccc(F)c4)CC3)cc2N1
ZINC000150174919	O=Cc1cnn2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc12
ZINC000253644975	CN1CCN([C@H]2C[C@@H](c3ccsc3)c3ccc(Cl)cc32)CC1(C)C
ZINC000003775469	O=c1ccc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2[nH]1
ZINC000013759795	CCCN(CCC)[C@@H]1CCc2c(cccc2OC)C1
ZINC000013779640	CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)N3CCCCCC3)c2)CC1
ZINC000022064449	CCCN1CCO[C@H]2c3cc(O)ccc3CC[C@@H]21
ZINC000022938006	CN1CCN([C@@H]2C[C@@H](c3ccc(F)cc3)c3ccc(Cl)cc32)CC12CCC2
ZINC000026168210	O=C1Cc2c(c(Cl)ccc2OCCNc2ccc3ccccc3c2)N1
ZINC000026824949	CCCN1CCO[C@@H]2c3cc(O)ccc3CC[C@@H]21
ZINC000028260533	CCCN1CCC[C@H]1CNC(=O)c1c(O)c(Br)ccc1OC
ZINC000029392107	CCCN1CCO[C@H]2c3cc(O)ccc3CC[C@H]21
ZINC000036093068	CN1CCN([C@@H]2C[C@H](c3ccc(F)cc3)c3ccc(Cl)cc32)CC12CCC2
ZINC000040791460	Oc1nc2ccc(CCN3CCN(c4nsc5ccccc54)CC3)cc2o1
ZINC000042920677	O=C1N(CCN2Cc3ccccc3C2)CCN1c1cc(Cl)cc(Cl)c1
ZINC000059940987	CN1CCN([C@H]2C[C@H](c3ccc(F)cc3)c3ccc(Cl)cc32)CC12CCC2
ZINC000064548651	Cc1ccc(-c2ccc3c(c2)[C@H](N2CCN(C)CC2)Cc2ccccc2S3)cc1
ZINC000064548652	Cc1ccc(-c2ccc3c(c2)[C@@H](N2CCN(C)CC2)Cc2ccccc2S3)cc1
ZINC000101341670	O=C1Cc2c(ccc3c2OC[C@@H](CN2C[C@@H]4CC[C@@H](C2)C4Cc2ccc4c(c2)NC(=O)CC4)O3)N1
ZINC000148539265	NC(=O)c1ccccc1OCCCN1CCN(c2cccc3c2ccn3S(=O)(=O)c2ccccc2)CC1
ZINC000169332470	COc1ccccc1N1CCN(CCCCNC(=O)c2sc3nc(OC)c(Cl)c(C)c3c2N)CC1
ZINC000253635570	Cc1cccc(N2CCN(CC[C@@H]3CC[C@@H](NC(=O)c4cccs4)CC3)CC2)c1
ZINC000253685292	CN1CCN([C@H]2C[C@@H](c3ccc(F)cc3)c3ccc(Cl)cc32)CC12CCC2
ZINC000002541533	c1[nH]c2ccccc2c1CCCCN1CC=C(c2ccccc2)CC1
ZINC000013452509	CN1CCN(CCN2CCC(c3cn(-c4ccc(F)cc4)c4ccc(Cl)cc34)CC2)C1=O
ZINC000013553230	CNc1cc(OC)c(C(=O)N[C@H]2CCN(Cc3ccccc3)C[C@@H]2C)cc1Cl
ZINC000013741747	CCCN(CCCCN1C(=O)CC(C)(C)CC1=O)[C@@H]1CCc2ccc3[nH]ccc3c2C1
ZINC000013760894	COc1ccccc1N1CCN(CC/N=C(\S)C2CCCCC2)CC1
ZINC000028249475	CCN1CCC[C@H]1CNC(=O)c1cc(Cl)cc2c1OCC2
ZINC000029566159	COc1ccccc1-c1ccc(CN2CCN(c3ccccc3OC)CC2)[nH]1
ZINC000045284121	COc1ccccc1N1CCN(CCNC(=O)c2cn(-c3ccc([N+](=O)[O-])cc3)nn2)CC1
ZINC000053025963	CC(C)Oc1ccccc1N1CCN(C2CCC(NC(=O)Nc3c(Cl)cc(Cl)cc3Cl)CC2)CC1
ZINC000073199879	CCOCCOc1ccn2ncc(C(=O)NCCCN3CCN(c4ccccc4OC)CC3)c2c1
ZINC000084707358	O=c1[nH]c2ccccc2n1C1CCN(CCCN2C(=O)CCc3cc(F)ccc32)CC1
ZINC000150545119	COc1ccccc1N1CCN(CCCNC(=O)c2cccc(OCCOCCOCCOCCOc3cccc(C(=O)NCCCN4CCN(c5ccccc5OC)CC4)c3)c2)CC1
ZINC000253634275	O=C(N[C@@H]1CC[C@@H](CCN2CCN(c3cccc(Cl)c3)CC2)CC1)c1cccs1
ZINC000013582549	N#Cc1ccc2[nH]cc(CCCCN3CCN(c4cccc5oc(C(N)=O)cc54)CC3)c2c1
ZINC000013608793	O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1O
ZINC000031424951	CCN1CCC[C@@H]1CNC(=O)c1c(O)c(Br)cc(OC)c1OC
ZINC000038225508	COc1ccccc1N1CCN(CCCCNC(=O)c2cn3ccccc3n2)CC1
ZINC000053151270	CCCN(C/C=C/I)[C@@H]1CCc2ccc(O)cc2C1
ZINC000053151271	CCCN(C/C=C/I)[C@H]1CCc2ccc(O)cc2C1
ZINC000053226379	OC1(c2ccc(Br)cc2)CCN(Cc2coc3ccccc23)CC1
ZINC000013446566	CCCN(CCc1ccc(N)cc1)[C@@H]1CCc2c(O)cccc2C1
ZINC000013446568	CCCN(CCc1ccc(N)cc1)[C@H]1CCc2c(O)cccc2C1
ZINC000013726426	COC(=O)c1cc2c(ccc3c2O[C@@H](CN2CCC(n4c(=O)[nH]c5ccccc54)CC2)CO3)[nH]1
ZINC000013726429	COC(=O)c1cc2c(ccc3c2O[C@H](CN2CCC(n4c(=O)[nH]c5ccccc54)CC2)CO3)[nH]1
ZINC000013798062	Oc1ccc2c(c1)O[C@@H](CNCc1ccccc1)CN2
ZINC000013860956	CCCCCCN1CCC[C@@H]1CNC(=O)c1cc(S(N)(=O)=O)cc2c1O[C@@H](C)C2
ZINC000022574303	CN1CCN([C@H]2C[C@H](c3ccc(F)cc3)c3ccc(F)cc32)CC1(C)C
ZINC000022938023	CN1CCN([C@@H]2C[C@@H](c3ccc(F)cc3)c3ccc(F)cc32)CC1(C)C
ZINC000026503509	NC(=O)c1ccc2c(c1)CCO[C@@H]2CCN1CC=C(c2c[nH]c3c2ccc(F)c3F)CC1
ZINC000026503513	NC(=O)c1ccc2c(c1)CCO[C@H]2CCN1CC=C(c2c[nH]c3c2ccc(F)c3F)CC1
ZINC000027559638	CSc1cc2c(c(C(=O)NC[C@H]3CCCN3CCc3ccccc3)c1)OCC2
ZINC000028087636	COc1c2c3c(c(Cl)c1OC)CCN(C)C[C@@H]3CN2c1ccc(F)cc1
ZINC000028087642	COc1c2c3c(c(Cl)c1OC)CCN(C)C[C@H]3CN2c1ccc(F)cc1
ZINC000028220764	CN1CCc2cc(Br)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3
ZINC000036237974	CN1CCN([C@@H]2C[C@H](c3ccc(F)cc3)c3ccc(F)cc32)CC1(C)C
ZINC000053074262	CCc1ccccc1N1CCN(Cc2ccc(CN3CCCCC3=O)n2C)CC1
ZINC000064548451	Cc1c2c(ccc1OCCCN1CCN(c3cccc4ccccc43)CC1)CNC2=O
ZINC000084688488	CCCN(CCc1ccc(C)cc1)[C@H]1CCc2c(O)cccc2C1
ZINC000169349765	CCOC(=O)c1cc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccn2n1
ZINC000169349772	N#Cc1cc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccn2n1
ZINC000253647189	CN1CCN([C@H]2C[C@@H](c3ccc(F)cc3)c3ccc(F)cc32)CC1(C)C
ZINC000001895572	CCCNC[C@H]1CCc2ccc(O)cc2O1
ZINC000001903147	NCCOc1cccc2c1CC(=O)N2
ZINC000003959253	CCCNC[C@@H]1CCc2ccc(O)cc2O1
ZINC000011689014	C[C@H]1Oc2c(cccc2N2CCN(CCCc3c[nH]c4ccc(F)cc34)CC2)NC1=O
ZINC000013799873	c1cnc(NCC2CCN(C[C@@H]3COc4ccccc4O3)CC2)nc1
ZINC000013799875	c1cnc(NCC2CCN(C[C@H]3COc4ccccc4O3)CC2)nc1
ZINC000013821893	CCCc1cc(OC)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1
ZINC000022448624	CCN1CCN(C)C[C@@H](NC(=O)c2cc(Br)c(NC)nc2OC)C1
ZINC000028878288	OC1(c2ccc(Cl)c(Cl)c2)CCN(Cc2c[nH]c3ccccc23)CC1
ZINC000066103689	Oc1cccc2c1-c1cccc3c1[C@@H](C2)N(CCCF)CC3
ZINC000071333806	COc1ccccc1N1CCN(CCCCN2CCc3cc(-c4cccs4)ccc3C2=O)CC1
ZINC000000537818	O=C(NCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)c1ccc(F)cc1
ZINC000001903130	Clc1c[nH]c2c1c(OCCNCc1ccccc1)ccc2Cl
ZINC000013449387	COc1ccccc1N1CCN(Cc2ccc(CN3CCCCCC3=O)n2C)CC1
ZINC000013582373	NC(=O)c1ccc2[nH]cc(CCCCN3CCN(c4ccccc4)CC3)c2c1
ZINC000013729936	O=C(CC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccc(F)cc1
ZINC000013737107	CCCN(CCCCNC(=O)c1ccc(F)cc1)[C@@H]1COc2cccc(OC)c2C1
ZINC000013737108	CCCN(CCCCNC(=O)c1ccc(F)cc1)[C@H]1COc2cccc(OC)c2C1
ZINC000013740673	COc1ccccc1N1CCN(CCC[C@H]2CCCc3c(OC)cccc32)CC1
ZINC000013740674	COc1ccccc1N1CCN(CCC[C@@H]2CCCc3c(OC)cccc32)CC1
ZINC000013775977	Cc1ccc(CNC[C@@H]2CCc3ccc(NS(C)(=O)=O)cc3O2)cc1
ZINC000013775978	Cc1ccc(CNC[C@H]2CCc3ccc(NS(C)(=O)=O)cc3O2)cc1
ZINC000013779685	COc1ccccc1N1CCN(CCCc2ccc3c(c2)sc(=O)n3C)CC1
ZINC000013806931	CO[C@]1(C)c2cccc3c2-c2c1ccc1c2[C@@H](C3)N(C)CC1
ZINC000013814479	COc1ccc([C@H]2C[C@@H]2CN2CCN(c3ccc(Cl)cc3Cl)CC2)cc1
ZINC000019796155	CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
ZINC000022574320	CC1(C)CN([C@H]2C[C@H](c3ccsc3)c3ccc(Cl)cc32)CCN1
ZINC000022579013	CC1(C)CN([C@@H]2C[C@@H](c3ccsc3)c3ccc(Cl)cc32)CCN1
ZINC000022938091	CC1(C)CN([C@H]2C[C@@H](c3ccsc3)c3ccc(Cl)cc32)CCN1
ZINC000026496618	NC(=O)c1ccc2c(c1)CCO[C@@H]2CCN1CCN(c2c[nH]c3cc(F)ccc32)CC1
ZINC000026496622	NC(=O)c1ccc2c(c1)CCO[C@H]2CCN1CCN(c2c[nH]c3cc(F)ccc32)CC1
ZINC000026965642	CCCN(CCc1ccc(NC(=S)Nc2ccc3c(c2)C(=O)OC32c3ccc(O)cc3Oc3cc(O)ccc32)cc1)[C@@H]1CCc2c(O)cccc2C1
ZINC000029480007	Fc1ccc(-n2c3ccc(F)cc3c3c2CCN(CCc2ccccn2)C3)cc1
ZINC000029487655	Fc1ccc(-n2c3ccc(F)cc3c3c2CCN(CCCCc2ccncc2)C3)cc1
ZINC000029566166	CCS(=O)(=O)c1ccc(OC)c(-c2ccc(CN3CCN(c4ccccc4OC)CC3)[nH]2)c1
ZINC000034800998	CC1(C)CN([C@@H]2C[C@H](c3ccsc3)c3ccc(Cl)cc32)CCN1
ZINC000040918922	COc1ccccc1N1CCN(CCCCN2CCc3ccccc3C2=O)CC1
ZINC000045254542	CCCN(CCN1CCN(c2ccnc3ccccc32)CC1)[C@@H]1CCc2ccc(O)cc2C1
ZINC000045254544	CCCN(CCN1CCN(c2ccnc3ccccc32)CC1)[C@H]1CCc2ccc(O)cc2C1
ZINC000049049038	CS(=O)(=O)Nc1cc(OCCN2C[C@@H]3CC[C@H](C2)C3Cc2ccc3c(c2)NC(=O)CC3)ccc1F
ZINC000052716768	S=c1[nH]c2ccc(OCCN3CCN(c4cccc(Cl)c4)CC3)cc2[nH]1
ZINC000053246854	CN1CN(c2ccccc2)C2(CCN(Cc3coc4ccccc34)CC2)C1=O
ZINC000064436367	CCN1CCC[C@H]1CNC(=O)c1c(F)c(Br)cc(O)c1OC
ZINC000064527404	CC(=O)NCc1ccc2c(c1)[C@H](N1CCN(C)CC1)Cc1ccccc1S2
ZINC000071333072	COc1ccccc1N1CCN(CCCCN2CCc3cc(-c4ccncc4)ccc3C2=O)CC1
ZINC000261139936	CCC(=O)N[C@@H]1CC[C@@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1
ZINC000000002041	CCCN(CCC)CCc1cccc2c1CC(=O)N2
ZINC000013586565	CSc1ccccc1N1CCN(CCCCCC(=O)N[C@@H]2CCCc3ccccc32)CC1
ZINC000013586566	CSc1ccccc1N1CCN(CCCCCC(=O)N[C@H]2CCCc3ccccc32)CC1
ZINC000022574309	CC1(C)CN([C@H]2C[C@H](c3ccc(F)cc3)c3ccc(Cl)cc32)CCN1
ZINC000022938027	CC1(C)CN([C@@H]2C[C@@H](c3ccc(F)cc3)c3ccc(Cl)cc32)CCN1
ZINC000022938030	CC1(C)CN([C@H]2C[C@@H](c3ccc(F)cc3)c3ccc(Cl)cc32)CCN1
ZINC000027308979	COc1ccccc1N1CCN(CCCCNC(=O)/C=C/c2ccc(/C=C/C(=O)NCCCCN3CCN(c4ccccc4OC)CC3)cc2)CC1
ZINC000034136407	CC1(C)CN([C@@H]2C[C@H](c3ccc(F)cc3)c3ccc(Cl)cc32)CCN1
ZINC000072112307	COc1ccccc1N1CCN(CCCCCOc2ccc3c(c2)NC(=O)CC3)CC1
ZINC000150575505	COc1ccccc1N1CCN(Cc2ccc(OCCCc3cn(CCCCCCCCn4cc(CCCOc5ccc(CN6CCN(C)CC6)cc5OC)nn4)nn3)c(OC)c2)CC1
ZINC000169333914	C=CCN1CCC[C@H]1CNC(=O)c1cc(CCCS[C@@H]2CC(=O)N(CCCCCC(=O)NCCOCCOCCOCCOCCC(N)=O)C2=O)cc(OC)c1OC
ZINC000169333916	C=CCN1CCC[C@H]1CNC(=O)c1cc(CCCS[C@H]2CC(=O)N(CCCCCC(=O)NCCOCCOCCOCCOCCC(N)=O)C2=O)cc(OC)c1OC
ZINC000001903129	Clc1ccc(OCCNCc2ccccc2)c2cc[nH]c21
ZINC000003798326	CCCN(CCC)[C@@H]1CCc2ccc3[nH]ccc3c2C1
ZINC000013438638	C#CCN(CCCCN1CCN(c2cccc(Cl)c2Cl)CC1)[C@@H]1CCc2ccc(O)cc2C1
